Split,Disease,Filename,Extension,Width,Height,Channels,Color Mode,File Size (KB),File Size (MB),Full Path
val,Non_Demented,non_3187.jpg,.jpg,128,128,1,L,4.25,0.0042,C:\Users\mohib\Desktop\Alzheimer_Split\val\Non_Demented\non_3187.jpg
val,Non_Demented,non_3195.jpg,.jpg,128,128,1,L,4.11,0.004,C:\Users\mohib\Desktop\Alzheimer_Split\val\Non_Demented\non_3195.jpg
val,Non_Demented,non_3197.jpg,.jpg,128,128,1,L,4.17,0.0041,C:\Users\mohib\Desktop\Alzheimer_Split\val\Non_Demented\non_3197.jpg
val,Non_Demented,non_32.jpg,.jpg,128,128,1,L,4.0,0.0039,C:\Users\mohib\Desktop\Alzheimer_Split\val\Non_Demented\non_32.jpg
val,Non_Demented,non_320.jpg,.jpg,128,128,1,L,3.94,0.0038,C:\Users\mohib\Desktop\Alzheimer_Split\val\Non_Demented\non_320.jpg
val,Non_Demented,non_327.jpg,.jpg,128,128,1,L,4.07,0.004,C:\Users\mohib\Desktop\Alzheimer_Split\val\Non_Demented\non_327.jpg
val,Non_Demented,non_331.jpg,.jpg,128,128,1,L,3.97,0.0039,C:\Users\mohib\Desktop\Alzheimer_Split\val\Non_Demented\non_331.jpg
val,Non_Demented,non_345.jpg,.jpg,128,128,1,L,3.94,0.0039,C:\Users\mohib\Desktop\Alzheimer_Split\val\Non_Demented\non_345.jpg
val,Non_Demented,non_35.jpg,.jpg,128,128,1,L,4.08,0.004,C:\Users\mohib\Desktop\Alzheimer_Split\val\Non_Demented\non_35.jpg
val,Non_Demented,non_350.jpg,.jpg,128,128,1,L,3.95,0.0039,C:\Users\mohib\Desktop\Alzheimer_Split\val\Non_Demented\non_350.jpg
val,Non_Demented,non_359.jpg,.jpg,128,128,1,L,3.65,0.0036,C:\Users\mohib\Desktop\Alzheimer_Split\val\Non_Demented\non_359.jpg
val,Non_Demented,non_360.jpg,.jpg,128,128,1,L,3.93,0.0038,C:\Users\mohib\Desktop\Alzheimer_Split\val\Non_Demented\non_360.jpg
val,Non_Demented,non_363.jpg,.jpg,128,128,1,L,4.1,0.004,C:\Users\mohib\Desktop\Alzheimer_Split\val\Non_Demented\non_363.jpg
val,Non_Demented,non_373.jpg,.jpg,128,128,1,L,3.79,0.0037,C:\Users\mohib\Desktop\Alzheimer_Split\val\Non_Demented\non_373.jpg
val,Non_Demented,non_378.jpg,.jpg,128,128,1,L,3.97,0.0039,C:\Users\mohib\Desktop\Alzheimer_Split\val\Non_Demented\non_378.jpg
val,Non_Demented,non_380.jpg,.jpg,128,128,1,L,4.07,0.004,C:\Users\mohib\Desktop\Alzheimer_Split\val\Non_Demented\non_380.jpg
val,Non_Demented,non_383.jpg,.jpg,128,128,1,L,3.92,0.0038,C:\Users\mohib\Desktop\Alzheimer_Split\val\Non_Demented\non_383.jpg
val,Non_Demented,non_386.jpg,.jpg,128,128,1,L,3.85,0.0038,C:\Users\mohib\Desktop\Alzheimer_Split\val\Non_Demented\non_386.jpg
val,Non_Demented,non_388.jpg,.jpg,128,128,1,L,4.0,0.0039,C:\Users\mohib\Desktop\Alzheimer_Split\val\Non_Demented\non_388.jpg
val,Non_Demented,non_39.jpg,.jpg,128,128,1,L,3.95,0.0039,C:\Users\mohib\Desktop\Alzheimer_Split\val\Non_Demented\non_39.jpg
val,Non_Demented,non_4.jpg,.jpg,128,128,1,L,4.03,0.0039,C:\Users\mohib\Desktop\Alzheimer_Split\val\Non_Demented\non_4.jpg
val,Non_Demented,non_400.jpg,.jpg,128,128,1,L,3.96,0.0039,C:\Users\mohib\Desktop\Alzheimer_Split\val\Non_Demented\non_400.jpg
val,Non_Demented,non_42.jpg,.jpg,128,128,1,L,4.13,0.004,C:\Users\mohib\Desktop\Alzheimer_Split\val\Non_Demented\non_42.jpg
val,Non_Demented,non_430.jpg,.jpg,128,128,1,L,3.87,0.0038,C:\Users\mohib\Desktop\Alzheimer_Split\val\Non_Demented\non_430.jpg
val,Non_Demented,non_432.jpg,.jpg,128,128,1,L,3.78,0.0037,C:\Users\mohib\Desktop\Alzheimer_Split\val\Non_Demented\non_432.jpg
val,Non_Demented,non_433.jpg,.jpg,128,128,1,L,4.18,0.0041,C:\Users\mohib\Desktop\Alzheimer_Split\val\Non_Demented\non_433.jpg
val,Non_Demented,non_435.jpg,.jpg,128,128,1,L,3.89,0.0038,C:\Users\mohib\Desktop\Alzheimer_Split\val\Non_Demented\non_435.jpg
val,Non_Demented,non_449.jpg,.jpg,128,128,1,L,3.78,0.0037,C:\Users\mohib\Desktop\Alzheimer_Split\val\Non_Demented\non_449.jpg
val,Non_Demented,non_452.jpg,.jpg,128,128,1,L,3.79,0.0037,C:\Users\mohib\Desktop\Alzheimer_Split\val\Non_Demented\non_452.jpg
val,Non_Demented,non_464.jpg,.jpg,128,128,1,L,3.95,0.0039,C:\Users\mohib\Desktop\Alzheimer_Split\val\Non_Demented\non_464.jpg
val,Non_Demented,non_466.jpg,.jpg,128,128,1,L,3.83,0.0037,C:\Users\mohib\Desktop\Alzheimer_Split\val\Non_Demented\non_466.jpg
val,Non_Demented,non_475.jpg,.jpg,128,128,1,L,3.96,0.0039,C:\Users\mohib\Desktop\Alzheimer_Split\val\Non_Demented\non_475.jpg
val,Non_Demented,non_476.jpg,.jpg,128,128,1,L,3.82,0.0037,C:\Users\mohib\Desktop\Alzheimer_Split\val\Non_Demented\non_476.jpg
val,Non_Demented,non_484.jpg,.jpg,128,128,1,L,3.66,0.0036,C:\Users\mohib\Desktop\Alzheimer_Split\val\Non_Demented\non_484.jpg
val,Non_Demented,non_492.jpg,.jpg,128,128,1,L,3.83,0.0037,C:\Users\mohib\Desktop\Alzheimer_Split\val\Non_Demented\non_492.jpg
val,Non_Demented,non_494.jpg,.jpg,128,128,1,L,3.97,0.0039,C:\Users\mohib\Desktop\Alzheimer_Split\val\Non_Demented\non_494.jpg
val,Non_Demented,non_496.jpg,.jpg,128,128,1,L,3.77,0.0037,C:\Users\mohib\Desktop\Alzheimer_Split\val\Non_Demented\non_496.jpg
val,Non_Demented,non_497.jpg,.jpg,128,128,1,L,3.9,0.0038,C:\Users\mohib\Desktop\Alzheimer_Split\val\Non_Demented\non_497.jpg
val,Non_Demented,non_498.jpg,.jpg,128,128,1,L,3.93,0.0038,C:\Users\mohib\Desktop\Alzheimer_Split\val\Non_Demented\non_498.jpg
val,Non_Demented,non_504.jpg,.jpg,128,128,1,L,3.84,0.0038,C:\Users\mohib\Desktop\Alzheimer_Split\val\Non_Demented\non_504.jpg
val,Non_Demented,non_518.jpg,.jpg,128,128,1,L,3.82,0.0037,C:\Users\mohib\Desktop\Alzheimer_Split\val\Non_Demented\non_518.jpg
val,Non_Demented,non_522.jpg,.jpg,128,128,1,L,3.83,0.0037,C:\Users\mohib\Desktop\Alzheimer_Split\val\Non_Demented\non_522.jpg
val,Non_Demented,non_523.jpg,.jpg,128,128,1,L,3.85,0.0038,C:\Users\mohib\Desktop\Alzheimer_Split\val\Non_Demented\non_523.jpg
val,Non_Demented,non_528.jpg,.jpg,128,128,1,L,4.0,0.0039,C:\Users\mohib\Desktop\Alzheimer_Split\val\Non_Demented\non_528.jpg
val,Non_Demented,non_530.jpg,.jpg,128,128,1,L,3.82,0.0037,C:\Users\mohib\Desktop\Alzheimer_Split\val\Non_Demented\non_530.jpg
val,Non_Demented,non_532.jpg,.jpg,128,128,1,L,3.72,0.0036,C:\Users\mohib\Desktop\Alzheimer_Split\val\Non_Demented\non_532.jpg
val,Non_Demented,non_54.jpg,.jpg,128,128,1,L,3.93,0.0038,C:\Users\mohib\Desktop\Alzheimer_Split\val\Non_Demented\non_54.jpg
val,Non_Demented,non_541.jpg,.jpg,128,128,1,L,3.69,0.0036,C:\Users\mohib\Desktop\Alzheimer_Split\val\Non_Demented\non_541.jpg
val,Non_Demented,non_55.jpg,.jpg,128,128,1,L,3.79,0.0037,C:\Users\mohib\Desktop\Alzheimer_Split\val\Non_Demented\non_55.jpg
val,Non_Demented,non_550.jpg,.jpg,128,128,1,L,3.88,0.0038,C:\Users\mohib\Desktop\Alzheimer_Split\val\Non_Demented\non_550.jpg
val,Non_Demented,non_562.jpg,.jpg,128,128,1,L,3.98,0.0039,C:\Users\mohib\Desktop\Alzheimer_Split\val\Non_Demented\non_562.jpg
val,Non_Demented,non_566.jpg,.jpg,128,128,1,L,3.77,0.0037,C:\Users\mohib\Desktop\Alzheimer_Split\val\Non_Demented\non_566.jpg
val,Non_Demented,non_568.jpg,.jpg,128,128,1,L,3.87,0.0038,C:\Users\mohib\Desktop\Alzheimer_Split\val\Non_Demented\non_568.jpg
val,Non_Demented,non_588.jpg,.jpg,128,128,1,L,3.81,0.0037,C:\Users\mohib\Desktop\Alzheimer_Split\val\Non_Demented\non_588.jpg
val,Non_Demented,non_593.jpg,.jpg,128,128,1,L,3.95,0.0039,C:\Users\mohib\Desktop\Alzheimer_Split\val\Non_Demented\non_593.jpg
val,Non_Demented,non_595.jpg,.jpg,128,128,1,L,3.91,0.0038,C:\Users\mohib\Desktop\Alzheimer_Split\val\Non_Demented\non_595.jpg
val,Non_Demented,non_596.jpg,.jpg,128,128,1,L,3.68,0.0036,C:\Users\mohib\Desktop\Alzheimer_Split\val\Non_Demented\non_596.jpg
val,Non_Demented,non_600.jpg,.jpg,128,128,1,L,3.8,0.0037,C:\Users\mohib\Desktop\Alzheimer_Split\val\Non_Demented\non_600.jpg
val,Non_Demented,non_606.jpg,.jpg,128,128,1,L,3.76,0.0037,C:\Users\mohib\Desktop\Alzheimer_Split\val\Non_Demented\non_606.jpg
val,Non_Demented,non_612.jpg,.jpg,128,128,1,L,3.4,0.0033,C:\Users\mohib\Desktop\Alzheimer_Split\val\Non_Demented\non_612.jpg
val,Non_Demented,non_614.jpg,.jpg,128,128,1,L,4.1,0.004,C:\Users\mohib\Desktop\Alzheimer_Split\val\Non_Demented\non_614.jpg
val,Non_Demented,non_626.jpg,.jpg,128,128,1,L,3.76,0.0037,C:\Users\mohib\Desktop\Alzheimer_Split\val\Non_Demented\non_626.jpg
val,Non_Demented,non_632.jpg,.jpg,128,128,1,L,3.68,0.0036,C:\Users\mohib\Desktop\Alzheimer_Split\val\Non_Demented\non_632.jpg
val,Non_Demented,non_635.jpg,.jpg,128,128,1,L,3.76,0.0037,C:\Users\mohib\Desktop\Alzheimer_Split\val\Non_Demented\non_635.jpg
val,Non_Demented,non_644.jpg,.jpg,128,128,1,L,4.31,0.0042,C:\Users\mohib\Desktop\Alzheimer_Split\val\Non_Demented\non_644.jpg
val,Non_Demented,non_65.jpg,.jpg,128,128,1,L,4.02,0.0039,C:\Users\mohib\Desktop\Alzheimer_Split\val\Non_Demented\non_65.jpg
val,Non_Demented,non_650.jpg,.jpg,128,128,1,L,4.32,0.0042,C:\Users\mohib\Desktop\Alzheimer_Split\val\Non_Demented\non_650.jpg
val,Non_Demented,non_659.jpg,.jpg,128,128,1,L,4.29,0.0042,C:\Users\mohib\Desktop\Alzheimer_Split\val\Non_Demented\non_659.jpg
val,Non_Demented,non_662.jpg,.jpg,128,128,1,L,4.4,0.0043,C:\Users\mohib\Desktop\Alzheimer_Split\val\Non_Demented\non_662.jpg
val,Non_Demented,non_673.jpg,.jpg,128,128,1,L,4.3,0.0042,C:\Users\mohib\Desktop\Alzheimer_Split\val\Non_Demented\non_673.jpg
val,Non_Demented,non_684.jpg,.jpg,128,128,1,L,4.49,0.0044,C:\Users\mohib\Desktop\Alzheimer_Split\val\Non_Demented\non_684.jpg
val,Non_Demented,non_715.jpg,.jpg,128,128,1,L,4.4,0.0043,C:\Users\mohib\Desktop\Alzheimer_Split\val\Non_Demented\non_715.jpg
val,Non_Demented,non_720.jpg,.jpg,128,128,1,L,4.41,0.0043,C:\Users\mohib\Desktop\Alzheimer_Split\val\Non_Demented\non_720.jpg
val,Non_Demented,non_734.jpg,.jpg,128,128,1,L,4.56,0.0045,C:\Users\mohib\Desktop\Alzheimer_Split\val\Non_Demented\non_734.jpg
val,Non_Demented,non_739.jpg,.jpg,128,128,1,L,3.96,0.0039,C:\Users\mohib\Desktop\Alzheimer_Split\val\Non_Demented\non_739.jpg
val,Non_Demented,non_748.jpg,.jpg,128,128,1,L,4.42,0.0043,C:\Users\mohib\Desktop\Alzheimer_Split\val\Non_Demented\non_748.jpg
val,Non_Demented,non_753.jpg,.jpg,128,128,1,L,3.62,0.0035,C:\Users\mohib\Desktop\Alzheimer_Split\val\Non_Demented\non_753.jpg
val,Non_Demented,non_765.jpg,.jpg,128,128,1,L,4.47,0.0044,C:\Users\mohib\Desktop\Alzheimer_Split\val\Non_Demented\non_765.jpg
val,Non_Demented,non_77.jpg,.jpg,128,128,1,L,3.95,0.0039,C:\Users\mohib\Desktop\Alzheimer_Split\val\Non_Demented\non_77.jpg
val,Non_Demented,non_770.jpg,.jpg,128,128,1,L,4.33,0.0042,C:\Users\mohib\Desktop\Alzheimer_Split\val\Non_Demented\non_770.jpg
val,Non_Demented,non_782.jpg,.jpg,128,128,1,L,4.08,0.004,C:\Users\mohib\Desktop\Alzheimer_Split\val\Non_Demented\non_782.jpg
val,Non_Demented,non_788.jpg,.jpg,128,128,1,L,4.57,0.0045,C:\Users\mohib\Desktop\Alzheimer_Split\val\Non_Demented\non_788.jpg
val,Non_Demented,non_791.jpg,.jpg,128,128,1,L,4.4,0.0043,C:\Users\mohib\Desktop\Alzheimer_Split\val\Non_Demented\non_791.jpg
val,Non_Demented,non_794.jpg,.jpg,128,128,1,L,4.31,0.0042,C:\Users\mohib\Desktop\Alzheimer_Split\val\Non_Demented\non_794.jpg
val,Non_Demented,non_796.jpg,.jpg,128,128,1,L,4.29,0.0042,C:\Users\mohib\Desktop\Alzheimer_Split\val\Non_Demented\non_796.jpg
val,Non_Demented,non_798.jpg,.jpg,128,128,1,L,3.82,0.0037,C:\Users\mohib\Desktop\Alzheimer_Split\val\Non_Demented\non_798.jpg
val,Non_Demented,non_802.jpg,.jpg,128,128,1,L,4.51,0.0044,C:\Users\mohib\Desktop\Alzheimer_Split\val\Non_Demented\non_802.jpg
val,Non_Demented,non_809.jpg,.jpg,128,128,1,L,4.25,0.0042,C:\Users\mohib\Desktop\Alzheimer_Split\val\Non_Demented\non_809.jpg
val,Non_Demented,non_82.jpg,.jpg,128,128,1,L,3.92,0.0038,C:\Users\mohib\Desktop\Alzheimer_Split\val\Non_Demented\non_82.jpg
val,Non_Demented,non_820.jpg,.jpg,128,128,1,L,4.37,0.0043,C:\Users\mohib\Desktop\Alzheimer_Split\val\Non_Demented\non_820.jpg
val,Non_Demented,non_832.jpg,.jpg,128,128,1,L,4.49,0.0044,C:\Users\mohib\Desktop\Alzheimer_Split\val\Non_Demented\non_832.jpg
val,Non_Demented,non_835.jpg,.jpg,128,128,1,L,4.53,0.0044,C:\Users\mohib\Desktop\Alzheimer_Split\val\Non_Demented\non_835.jpg
val,Non_Demented,non_84.jpg,.jpg,128,128,1,L,3.89,0.0038,C:\Users\mohib\Desktop\Alzheimer_Split\val\Non_Demented\non_84.jpg
val,Non_Demented,non_857.jpg,.jpg,128,128,1,L,4.5,0.0044,C:\Users\mohib\Desktop\Alzheimer_Split\val\Non_Demented\non_857.jpg
val,Non_Demented,non_860.jpg,.jpg,128,128,1,L,4.09,0.004,C:\Users\mohib\Desktop\Alzheimer_Split\val\Non_Demented\non_860.jpg
val,Non_Demented,non_866.jpg,.jpg,128,128,1,L,4.26,0.0042,C:\Users\mohib\Desktop\Alzheimer_Split\val\Non_Demented\non_866.jpg
val,Non_Demented,non_870.jpg,.jpg,128,128,1,L,4.5,0.0044,C:\Users\mohib\Desktop\Alzheimer_Split\val\Non_Demented\non_870.jpg
val,Non_Demented,non_874.jpg,.jpg,128,128,1,L,3.94,0.0038,C:\Users\mohib\Desktop\Alzheimer_Split\val\Non_Demented\non_874.jpg
val,Non_Demented,non_878.jpg,.jpg,128,128,1,L,4.36,0.0043,C:\Users\mohib\Desktop\Alzheimer_Split\val\Non_Demented\non_878.jpg
val,Non_Demented,non_879.jpg,.jpg,128,128,1,L,4.17,0.0041,C:\Users\mohib\Desktop\Alzheimer_Split\val\Non_Demented\non_879.jpg
val,Non_Demented,non_880.jpg,.jpg,128,128,1,L,4.33,0.0042,C:\Users\mohib\Desktop\Alzheimer_Split\val\Non_Demented\non_880.jpg
val,Non_Demented,non_894.jpg,.jpg,128,128,1,L,4.36,0.0043,C:\Users\mohib\Desktop\Alzheimer_Split\val\Non_Demented\non_894.jpg
val,Non_Demented,non_901.jpg,.jpg,128,128,1,L,4.53,0.0044,C:\Users\mohib\Desktop\Alzheimer_Split\val\Non_Demented\non_901.jpg
val,Non_Demented,non_904.jpg,.jpg,128,128,1,L,4.34,0.0042,C:\Users\mohib\Desktop\Alzheimer_Split\val\Non_Demented\non_904.jpg
val,Non_Demented,non_924.jpg,.jpg,128,128,1,L,4.47,0.0044,C:\Users\mohib\Desktop\Alzheimer_Split\val\Non_Demented\non_924.jpg
val,Non_Demented,non_925.jpg,.jpg,128,128,1,L,4.33,0.0042,C:\Users\mohib\Desktop\Alzheimer_Split\val\Non_Demented\non_925.jpg
val,Non_Demented,non_935.jpg,.jpg,128,128,1,L,4.51,0.0044,C:\Users\mohib\Desktop\Alzheimer_Split\val\Non_Demented\non_935.jpg
val,Non_Demented,non_942.jpg,.jpg,128,128,1,L,3.85,0.0038,C:\Users\mohib\Desktop\Alzheimer_Split\val\Non_Demented\non_942.jpg
val,Non_Demented,non_944.jpg,.jpg,128,128,1,L,4.1,0.004,C:\Users\mohib\Desktop\Alzheimer_Split\val\Non_Demented\non_944.jpg
val,Non_Demented,non_953.jpg,.jpg,128,128,1,L,3.93,0.0038,C:\Users\mohib\Desktop\Alzheimer_Split\val\Non_Demented\non_953.jpg
val,Non_Demented,non_959.jpg,.jpg,128,128,1,L,4.41,0.0043,C:\Users\mohib\Desktop\Alzheimer_Split\val\Non_Demented\non_959.jpg
val,Non_Demented,non_973.jpg,.jpg,128,128,1,L,4.37,0.0043,C:\Users\mohib\Desktop\Alzheimer_Split\val\Non_Demented\non_973.jpg
val,Non_Demented,non_977.jpg,.jpg,128,128,1,L,4.33,0.0042,C:\Users\mohib\Desktop\Alzheimer_Split\val\Non_Demented\non_977.jpg
val,Non_Demented,non_988.jpg,.jpg,128,128,1,L,4.62,0.0045,C:\Users\mohib\Desktop\Alzheimer_Split\val\Non_Demented\non_988.jpg
val,Non_Demented,non_99.jpg,.jpg,128,128,1,L,4.08,0.004,C:\Users\mohib\Desktop\Alzheimer_Split\val\Non_Demented\non_99.jpg
val,Non_Demented,non_991.jpg,.jpg,128,128,1,L,4.51,0.0044,C:\Users\mohib\Desktop\Alzheimer_Split\val\Non_Demented\non_991.jpg
val,Non_Demented,non_994.jpg,.jpg,128,128,1,L,4.38,0.0043,C:\Users\mohib\Desktop\Alzheimer_Split\val\Non_Demented\non_994.jpg
val,Non_Demented,non_997.jpg,.jpg,128,128,1,L,4.51,0.0044,C:\Users\mohib\Desktop\Alzheimer_Split\val\Non_Demented\non_997.jpg
val,Very_Mild_Demented,verymild_1005.jpg,.jpg,128,128,1,L,4.65,0.0045,C:\Users\mohib\Desktop\Alzheimer_Split\val\Very_Mild_Demented\verymild_1005.jpg
val,Very_Mild_Demented,verymild_1006.jpg,.jpg,128,128,1,L,4.4,0.0043,C:\Users\mohib\Desktop\Alzheimer_Split\val\Very_Mild_Demented\verymild_1006.jpg
val,Very_Mild_Demented,verymild_1015.jpg,.jpg,128,128,1,L,4.55,0.0044,C:\Users\mohib\Desktop\Alzheimer_Split\val\Very_Mild_Demented\verymild_1015.jpg
val,Very_Mild_Demented,verymild_1021.jpg,.jpg,128,128,1,L,4.45,0.0043,C:\Users\mohib\Desktop\Alzheimer_Split\val\Very_Mild_Demented\verymild_1021.jpg
val,Very_Mild_Demented,verymild_1023.jpg,.jpg,128,128,1,L,4.42,0.0043,C:\Users\mohib\Desktop\Alzheimer_Split\val\Very_Mild_Demented\verymild_1023.jpg
val,Very_Mild_Demented,verymild_1030.jpg,.jpg,128,128,1,L,4.52,0.0044,C:\Users\mohib\Desktop\Alzheimer_Split\val\Very_Mild_Demented\verymild_1030.jpg
val,Very_Mild_Demented,verymild_1033.jpg,.jpg,128,128,1,L,3.93,0.0038,C:\Users\mohib\Desktop\Alzheimer_Split\val\Very_Mild_Demented\verymild_1033.jpg
val,Very_Mild_Demented,verymild_1034.jpg,.jpg,128,128,1,L,4.27,0.0042,C:\Users\mohib\Desktop\Alzheimer_Split\val\Very_Mild_Demented\verymild_1034.jpg
val,Very_Mild_Demented,verymild_1038.jpg,.jpg,128,128,1,L,4.61,0.0045,C:\Users\mohib\Desktop\Alzheimer_Split\val\Very_Mild_Demented\verymild_1038.jpg
val,Very_Mild_Demented,verymild_1045.jpg,.jpg,128,128,1,L,4.48,0.0044,C:\Users\mohib\Desktop\Alzheimer_Split\val\Very_Mild_Demented\verymild_1045.jpg
val,Very_Mild_Demented,verymild_1063.jpg,.jpg,128,128,1,L,4.47,0.0044,C:\Users\mohib\Desktop\Alzheimer_Split\val\Very_Mild_Demented\verymild_1063.jpg
val,Very_Mild_Demented,verymild_1067.jpg,.jpg,128,128,1,L,4.55,0.0044,C:\Users\mohib\Desktop\Alzheimer_Split\val\Very_Mild_Demented\verymild_1067.jpg
val,Very_Mild_Demented,verymild_1068.jpg,.jpg,128,128,1,L,4.11,0.004,C:\Users\mohib\Desktop\Alzheimer_Split\val\Very_Mild_Demented\verymild_1068.jpg
val,Very_Mild_Demented,verymild_1070.jpg,.jpg,128,128,1,L,4.41,0.0043,C:\Users\mohib\Desktop\Alzheimer_Split\val\Very_Mild_Demented\verymild_1070.jpg
val,Very_Mild_Demented,verymild_1082.jpg,.jpg,128,128,1,L,4.43,0.0043,C:\Users\mohib\Desktop\Alzheimer_Split\val\Very_Mild_Demented\verymild_1082.jpg
val,Very_Mild_Demented,verymild_1087.jpg,.jpg,128,128,1,L,4.6,0.0045,C:\Users\mohib\Desktop\Alzheimer_Split\val\Very_Mild_Demented\verymild_1087.jpg
val,Very_Mild_Demented,verymild_1088.jpg,.jpg,128,128,1,L,4.53,0.0044,C:\Users\mohib\Desktop\Alzheimer_Split\val\Very_Mild_Demented\verymild_1088.jpg
val,Very_Mild_Demented,verymild_1090.jpg,.jpg,128,128,1,L,4.63,0.0045,C:\Users\mohib\Desktop\Alzheimer_Split\val\Very_Mild_Demented\verymild_1090.jpg
val,Very_Mild_Demented,verymild_1097.jpg,.jpg,128,128,1,L,4.54,0.0044,C:\Users\mohib\Desktop\Alzheimer_Split\val\Very_Mild_Demented\verymild_1097.jpg
val,Very_Mild_Demented,verymild_1098.jpg,.jpg,128,128,1,L,4.49,0.0044,C:\Users\mohib\Desktop\Alzheimer_Split\val\Very_Mild_Demented\verymild_1098.jpg
val,Very_Mild_Demented,verymild_1102.jpg,.jpg,128,128,1,L,4.58,0.0045,C:\Users\mohib\Desktop\Alzheimer_Split\val\Very_Mild_Demented\verymild_1102.jpg
val,Very_Mild_Demented,verymild_1115.jpg,.jpg,128,128,1,L,4.47,0.0044,C:\Users\mohib\Desktop\Alzheimer_Split\val\Very_Mild_Demented\verymild_1115.jpg
val,Very_Mild_Demented,verymild_1118.jpg,.jpg,128,128,1,L,4.45,0.0043,C:\Users\mohib\Desktop\Alzheimer_Split\val\Very_Mild_Demented\verymild_1118.jpg
val,Very_Mild_Demented,verymild_1129.jpg,.jpg,128,128,1,L,4.5,0.0044,C:\Users\mohib\Desktop\Alzheimer_Split\val\Very_Mild_Demented\verymild_1129.jpg
val,Very_Mild_Demented,verymild_1147.jpg,.jpg,128,128,1,L,4.7,0.0046,C:\Users\mohib\Desktop\Alzheimer_Split\val\Very_Mild_Demented\verymild_1147.jpg
val,Very_Mild_Demented,verymild_1160.jpg,.jpg,128,128,1,L,4.62,0.0045,C:\Users\mohib\Desktop\Alzheimer_Split\val\Very_Mild_Demented\verymild_1160.jpg
val,Very_Mild_Demented,verymild_1164.jpg,.jpg,128,128,1,L,4.5,0.0044,C:\Users\mohib\Desktop\Alzheimer_Split\val\Very_Mild_Demented\verymild_1164.jpg
val,Very_Mild_Demented,verymild_1178.jpg,.jpg,128,128,1,L,4.59,0.0045,C:\Users\mohib\Desktop\Alzheimer_Split\val\Very_Mild_Demented\verymild_1178.jpg
val,Very_Mild_Demented,verymild_1182.jpg,.jpg,128,128,1,L,4.78,0.0047,C:\Users\mohib\Desktop\Alzheimer_Split\val\Very_Mild_Demented\verymild_1182.jpg
val,Very_Mild_Demented,verymild_1184.jpg,.jpg,128,128,1,L,4.33,0.0042,C:\Users\mohib\Desktop\Alzheimer_Split\val\Very_Mild_Demented\verymild_1184.jpg
val,Very_Mild_Demented,verymild_1185.jpg,.jpg,128,128,1,L,4.52,0.0044,C:\Users\mohib\Desktop\Alzheimer_Split\val\Very_Mild_Demented\verymild_1185.jpg
val,Very_Mild_Demented,verymild_1188.jpg,.jpg,128,128,1,L,4.49,0.0044,C:\Users\mohib\Desktop\Alzheimer_Split\val\Very_Mild_Demented\verymild_1188.jpg
val,Very_Mild_Demented,verymild_1191.jpg,.jpg,128,128,1,L,4.53,0.0044,C:\Users\mohib\Desktop\Alzheimer_Split\val\Very_Mild_Demented\verymild_1191.jpg
val,Very_Mild_Demented,verymild_1194.jpg,.jpg,128,128,1,L,4.36,0.0043,C:\Users\mohib\Desktop\Alzheimer_Split\val\Very_Mild_Demented\verymild_1194.jpg
val,Very_Mild_Demented,verymild_1198.jpg,.jpg,128,128,1,L,4.4,0.0043,C:\Users\mohib\Desktop\Alzheimer_Split\val\Very_Mild_Demented\verymild_1198.jpg
val,Very_Mild_Demented,verymild_1201.jpg,.jpg,128,128,1,L,4.05,0.004,C:\Users\mohib\Desktop\Alzheimer_Split\val\Very_Mild_Demented\verymild_1201.jpg
val,Very_Mild_Demented,verymild_1208.jpg,.jpg,128,128,1,L,4.23,0.0041,C:\Users\mohib\Desktop\Alzheimer_Split\val\Very_Mild_Demented\verymild_1208.jpg
val,Very_Mild_Demented,verymild_1211.jpg,.jpg,128,128,1,L,4.73,0.0046,C:\Users\mohib\Desktop\Alzheimer_Split\val\Very_Mild_Demented\verymild_1211.jpg
val,Very_Mild_Demented,verymild_1215.jpg,.jpg,128,128,1,L,4.2,0.0041,C:\Users\mohib\Desktop\Alzheimer_Split\val\Very_Mild_Demented\verymild_1215.jpg
val,Very_Mild_Demented,verymild_1219.jpg,.jpg,128,128,1,L,4.4,0.0043,C:\Users\mohib\Desktop\Alzheimer_Split\val\Very_Mild_Demented\verymild_1219.jpg
val,Very_Mild_Demented,verymild_1234.jpg,.jpg,128,128,1,L,4.54,0.0044,C:\Users\mohib\Desktop\Alzheimer_Split\val\Very_Mild_Demented\verymild_1234.jpg
val,Very_Mild_Demented,verymild_1236.jpg,.jpg,128,128,1,L,4.53,0.0044,C:\Users\mohib\Desktop\Alzheimer_Split\val\Very_Mild_Demented\verymild_1236.jpg
val,Very_Mild_Demented,verymild_1237.jpg,.jpg,128,128,1,L,4.63,0.0045,C:\Users\mohib\Desktop\Alzheimer_Split\val\Very_Mild_Demented\verymild_1237.jpg
val,Very_Mild_Demented,verymild_124.jpg,.jpg,128,128,1,L,4.14,0.004,C:\Users\mohib\Desktop\Alzheimer_Split\val\Very_Mild_Demented\verymild_124.jpg
val,Very_Mild_Demented,verymild_1250.jpg,.jpg,128,128,1,L,4.44,0.0043,C:\Users\mohib\Desktop\Alzheimer_Split\val\Very_Mild_Demented\verymild_1250.jpg
val,Very_Mild_Demented,verymild_1251.jpg,.jpg,128,128,1,L,4.67,0.0046,C:\Users\mohib\Desktop\Alzheimer_Split\val\Very_Mild_Demented\verymild_1251.jpg
